2.18929,-1.54848,0.731161,2.53514,69.4547
2.10179,-1.65929,0.864422,1.02519,1.42357
2.25179,-1.43188,0.489329,2.87567,132.235
2.15179,-1.60695,0.831503,1.22653,2.5614
2.32679,-1.29391,0.16952,1.31556,44.8453
2.20179,-1.54819,0.791617,1.31803,2.99048
2.27679,-1.39435,0.49035,2.61159,115.6
2.16429,-1.58822,0.795808,1.60283,23.5878
2.35179,-1.26264,0.157568,1.57262,52.102
2.17679,-1.57759,0.811924,1.26003,2.26633
2.31429,-1.31636,0.222645,1.58416,74.6981
2.36429,-1.24325,0.0985676,1.20921,13.2971
2.12679,-1.63375,0.841376,1.32487,12.7848
2.23929,-1.48866,0.721506,1.83078,19.7087
2.21429,-1.51908,0.73421,2.03736,30.0634
2.13929,-1.58178,0.562664,3.35919,294.777
2.30179,-1.33506,0.253745,1.51391,65.0738
2.33929,-1.28323,0.178423,1.36605,45.6868
2.38929,-1.22025,0.155503,1.2364,29.1837
2.22679,-1.49546,0.67732,2.4296,80.1677
2.26518,-1.40233,0.399612,2.27716,150.463
2.25268,-1.45592,0.662589,1.97254,21.8708
2.29018,-1.36472,0.364552,1.96084,105.208
2.32768,-1.29524,0.227557,1.41808,55.5732
2.37768,-1.22918,0.12569,1.15682,21.2738
2.27768,-1.39949,0.538103,1.94836,53.0477
2.31518,-1.32421,0.317248,1.50159,80.2864
2.35268,-1.26273,0.221411,1.31079,47.8311
2.36518,-1.24794,0.168257,1.30095,42.4252
2.15268,-1.60195,0.8092,1.48395,20.4635
2.30268,-1.34079,0.350802,1.98339,98.5443
2.34018,-1.28214,0.233611,1.4139,41.3931
2.11518,-1.64357,0.844088,1.28337,10.9732
2.20268,-1.54211,0.764433,1.8865,36.7663
2.10268,-1.65549,0.852942,1.13676,5.76873
2.17768,-1.5737,0.799602,1.47897,9.71226
2.39018,-1.21584,0.161731,1.13878,30.64
2.16518,-1.59289,0.823649,1.25113,2.31657
2.19018,-1.56015,0.796285,1.4435,3.9917
2.24018,-1.4807,0.689391,2.34353,41.9116
2.12768,-1.6351,0.850461,1.07594,2.66427
2.21518,-1.51742,0.723227,2.02791,36.9121
2.14018,-1.61106,0.79593,1.93153,53.3417
2.22768,-1.50376,0.731716,1.64167,15.8732
2.26607,-1.39961,0.369591,2.30111,167.747
2.25357,-1.46064,0.684755,1.90672,17.353
2.29107,-1.35665,0.333605,1.98327,118.42
2.37857,-1.23233,0.186954,1.23336,37.0173
2.32857,-1.29906,0.281237,1.46158,45.72
2.27857,-1.39467,0.456674,2.71248,121.453
2.31607,-1.31501,0.253595,1.70212,78.4965
2.35357,-1.25648,0.122463,1.22287,28.9758
2.36607,-1.24394,0.15472,1.07102,27.7108
2.30357,-1.34747,0.339183,2.37593,151.721
2.34107,-1.28462,0.245245,1.28138,25.4098
2.15357,-1.60289,0.823314,1.32032,5.89696
2.39107,-1.21575,0.129062,1.17908,23.1708
2.11607,-1.63991,0.825391,1.52021,32.9112
2.16607,-1.58943,0.815555,1.35162,5.45648
2.19107,-1.55646,0.785107,1.78212,13.9009
2.17857,-1.5719,0.798181,1.49555,7.44547
2.10357,-1.64774,0.81314,1.79094,58.6777
2.12857,-1.63409,0.850858,1.05774,1.73044
2.24107,-1.48428,0.706995,1.82877,25.4237
2.20357,-1.53772,0.755358,1.94502,25.5071
2.14107,-1.61114,0.803655,1.79536,32.7114
2.21607,-1.51831,0.736181,1.79979,19.1183
2.22857,-1.49892,0.708559,1.97973,44.91
2.26696,-1.41272,0.484726,2.39461,162.487
2.29196,-1.37357,0.487808,2.10347,69.5865
2.25446,-1.45809,0.682577,2.1387,21.7197
2.32946,-1.2986,0.270574,1.37415,55.2531
2.27946,-1.40446,0.559385,2.5046,66.1121
2.37946,-1.23095,0.156275,1.35757,33.6804
2.31696,-1.30412,0.171757,1.39446,32.7705
2.35446,-1.26087,0.181209,1.38332,41.2191
2.36696,-1.2427,0.14311,1.26117,29.6351
2.34196,-1.27909,0.192818,1.40648,37.4781
2.30446,-1.33175,0.283588,1.83004,71.7171
2.39196,-1.21568,0.127429,1.14032,21.4619
2.15446,-1.60183,0.824287,1.29369,3.38807
2.11696,-1.6386,0.823988,1.70685,44.407
2.16696,-1.58996,0.820922,1.25102,2.23748
2.19196,-1.55874,0.797835,1.47634,3.50359
2.17946,-1.56883,0.789157,1.55852,9.49871
2.10446,-1.65523,0.857843,1.13255,5.46708
2.24196,-1.4884,0.730056,1.5925,8.68374
2.12946,-1.62579,0.817243,1.64866,34.3696
2.20446,-1.54074,0.772433,1.69365,12.8374
2.14196,-1.61938,0.842281,1.10135,1.55061
2.21696,-1.52855,0.776122,1.35462,3.45355
2.22946,-1.48262,0.623192,2.79621,114.812
2.29286,-1.35821,0.362334,2.10396,124.271
2.26786,-1.4279,0.595653,2.49654,67.3453
2.25536,-1.45323,0.665904,2.0456,23.626
2.33036,-1.30433,0.291179,1.707,86.3135
2.28036,-1.39555,0.52343,2.54779,81.052
2.31786,-1.3082,0.203862,1.56616,43.7287
2.35536,-1.25743,0.202578,1.24681,31.9178
2.38036,-1.23102,0.16635,1.27804,37.5788
2.34286,-1.27273,0.186129,1.25235,34.5368
2.36786,-1.24641,0.200787,1.3578,42.2393
2.30536,-1.33278,0.32232,1.87883,66.6924
2.15536,-1.6022,0.827858,1.22622,2.17564
2.39286,-1.21376,0.11577,1.09142,23.5299
2.11786,-1.64517,0.858587,1.01726,1.1038
2.19286,-1.55697,0.796648,1.4217,3.13129
2.16786,-1.58884,0.8198,1.22132,2.21454
2.10536,-1.63727,0.757318,2.52121,140.631
2.13036,-1.63206,0.85014,1.09421,1.47387
2.20536,-1.54004,0.773848,1.53707,7.88566
2.14286,-1.6184,0.841737,1.1324,1.59153
2.24286,-1.47764,0.694977,1.83303,22.4168
2.21786,-1.51372,0.707546,2.29987,71.88
2.18036,-1.57046,0.798622,1.42275,5.27381
2.23036,-1.50395,0.746773,1.64632,7.82055
2.29375,-1.34753,0.295911,2.06186,110.695
2.25625,-1.45327,0.672426,1.93498,14.9076
2.26875,-1.42298,0.570929,2.53103,86.9123
2.33125,-1.29613,0.295291,1.59826,61.2916
2.28125,-1.37929,0.405758,2.61058,118.244
2.31875,-1.31318,0.296311,1.71794,62.0249
2.38125,-1.23022,0.173164,1.1723,36.3469
2.35625,-1.26188,0.207677,1.33033,49.6326
2.30625,-1.32994,0.267038,1.48633,50.0204
2.34375,-1.27528,0.230617,1.43508,50.4566
2.36875,-1.2405,0.134666,1.18233,25.5796
2.15625,-1.60152,0.827985,1.2195,2.15548
2.11875,-1.63655,0.82396,1.6242,32.7529
2.19375,-1.55339,0.787877,1.5616,7.3015
2.39375,-1.20959,0.12195,1.16251,18.7819
2.16875,-1.582,0.793716,1.66368,22.5553
2.10625,-1.62397,0.642686,3.47038,292.948
2.13125,-1.63099,0.849438,1.09474,1.39357
2.14375,-1.61666,0.83962,1.15977,1.89364
2.20625,-1.54084,0.781982,1.43776,4.295
2.24375,-1.4644,0.598708,2.79485,152.74
2.21875,-1.5251,0.772237,1.33448,3.46047
2.18125,-1.56625,0.784173,1.64353,14.7485
2.23125,-1.50427,0.7486,1.61524,7.15272
2.25714,-1.44498,0.611293,2.3258,94.1381
2.29464,-1.36006,0.379271,2.35958,118.343
2.26964,-1.40957,0.477826,2.17742,120.319
2.33214,-1.29476,0.249802,1.87515,85.5783
2.28214,-1.40722,0.606682,2.04361,21.3507
2.31964,-1.30454,0.249981,1.42247,47.1773
2.30714,-1.34907,0.44965,2.34508,83.1075
2.35714,-1.25269,0.142787,1.38829,28.3122
2.38214,-1.22542,0.163481,1.16156,25.3719
2.15714,-1.60046,0.827153,1.23892,2.24438
2.34464,-1.27212,0.155313,1.32602,31.7042
2.36964,-1.24164,0.179381,1.24404,37.3922
2.11964,-1.63821,0.83746,1.43092,18.8593
2.19464,-1.55416,0.79136,1.40624,3.43301
2.16964,-1.58265,0.80133,1.61572,18.4779
2.10714,-1.65519,0.863665,0.97617,1.10063
2.13214,-1.62989,0.847961,1.10368,1.65337
2.39464,-1.21212,0.124213,1.2335,27.154
2.14464,-1.60922,0.806606,1.68717,36.1415
2.20714,-1.52002,0.661467,3.24447,170.529
2.24464,-1.47971,0.716051,1.7221,8.88263
2.21964,-1.50784,0.67533,3.05356,139.514
2.18214,-1.57063,0.804869,1.4393,3.994
2.23214,-1.50255,0.746352,1.57363,5.89563
2.25804,-1.43671,0.606853,2.30822,49.0974
2.27054,-1.43227,0.657003,1.57183,9.87491
2.29554,-1.36498,0.409693,2.47773,132.172
2.33304,-1.28805,0.255569,1.44035,51.0963
2.28304,-1.37212,0.407894,2.65172,115.981
2.32054,-1.30701,0.255156,1.54055,61.2028
2.15804,-1.59877,0.823418,1.29938,3.44086
2.30804,-1.34005,0.396092,2.15952,99.9114
2.35804,-1.26043,0.203695,1.20623,47.8773
2.38304,-1.22707,0.16248,1.25892,32.379
2.34554,-1.26793,0.127863,1.20124,20.883
2.12054,-1.63727,0.832931,1.30232,18.1856
2.37054,-1.24026,0.138849,1.22488,26.0656
2.19554,-1.54884,0.774868,1.88489,18.3332
2.10804,-1.65369,0.860261,1.0392,2.78678
2.17054,-1.58123,0.798307,1.55131,15.2545
2.13304,-1.62958,0.848944,1.08275,1.33948
2.14554,-1.61345,0.834466,1.19001,3.28668
2.39554,-1.20864,0.126628,1.1995,23.4418
2.20804,-1.53069,0.740921,2.13796,39.5761
2.18304,-1.56931,0.804191,1.40183,3.2599
2.24554,-1.45513,0.563514,2.94483,169.347
2.22054,-1.51844,0.754979,1.64164,13.3995
2.23304,-1.50092,0.744214,1.74203,7.01653
2.25893,-1.44989,0.667155,2.04109,24.6232
2.27143,-1.41826,0.565427,1.91029,61.011
2.29643,-1.35631,0.390468,2.12447,83.7174
2.33393,-1.29085,0.20197,1.37088,52.0266
2.28393,-1.37853,0.420702,2.09562,124.155
2.32143,-1.31381,0.285924,1.69326,73.7267
2.15893,-1.59969,0.827459,1.22628,2.41693
2.30893,-1.35123,0.482274,1.98838,62.7376
2.12143,-1.62253,0.730935,2.66101,185.636
2.35893,-1.25731,0.192682,1.20925,28.9164
2.38393,-1.22367,0.149635,1.14951,31.7465
2.19643,-1.54396,0.743905,2.12345,64.0491
2.34643,-1.27501,0.194032,1.285,40.3885
2.37143,-1.24253,0.183654,1.40386,46.6226
2.17143,-1.58292,0.810213,1.41381,7.49946
2.13393,-1.62446,0.833523,1.25413,8.23573
2.10893,-1.65233,0.859523,1.02263,1.89036
2.14643,-1.61005,0.823521,1.38477,10.5525
2.20893,-1.53375,0.767131,1.57674,9.62122
2.39643,-1.20715,0.1064,1.10824,16.7724
2.18393,-1.56991,0.806885,1.35496,2.92385
2.24643,-1.46656,0.67146,2.23406,36.4315
2.22143,-1.52066,0.768651,1.42075,3.43578
2.23393,-1.49067,0.706225,1.96442,19.7688
2.25982,-1.44047,0.618365,2.23335,54.7822
2.29732,-1.35858,0.430833,1.75301,57.2127
2.33482,-1.28418,0.179078,1.58313,56.4724
2.27232,-1.42361,0.62258,1.79124,18.6151
2.28482,-1.35657,0.225984,1.78816,106.411
2.15982,-1.60005,0.829869,1.19478,1.86016
2.32232,-1.31853,0.332986,1.627,82.2905
2.12232,-1.63929,0.850184,1.11067,4.77804
2.30982,-1.33914,0.381427,2.33681,113.244
2.35982,-1.25267,0.121989,1.22812,23.2525
2.19732,-1.5478,0.773274,1.6786,21.5574
2.38482,-1.22414,0.156777,1.23863,27.7942
2.13482,-1.62751,0.847426,1.08078,1.33761
2.17232,-1.57622,0.781094,1.78424,30.4279
2.10982,-1.64402,0.813655,1.7118,71.2903
2.14732,-1.61012,0.827825,1.26937,6.62039
2.34732,-1.27379,0.259113,1.2889,56.956
2.37232,-1.23999,0.180498,1.33333,40.9968
2.20982,-1.52536,0.733576,1.99633,32.3945
2.18482,-1.56055,0.758059,2.06195,58.4495
2.22232,-1.51253,0.727454,1.91735,50.5758
2.24732,-1.42785,0.347291,2.1756,192.393
2.39732,-1.20871,0.15488,1.18899,32.9385
2.23482,-1.49087,0.717235,1.8189,12.7416
2.26071,-1.44199,0.624359,2.45113,81.0173
2.29821,-1.34878,0.389859,1.72169,63.7404
2.33571,-1.28518,0.204223,1.39732,45.6862
2.27321,-1.40069,0.479484,2.0914,103.034
2.16071,-1.59905,0.829112,1.21394,1.9222
2.28571,-1.39583,0.560726,1.96472,42.3588
2.12321,-1.61168,0.666312,3.62675,293.135
2.32321,-1.30792,0.299645,1.51744,57.1971
2.31071,-1.32807,0.326378,1.70587,70.0578
2.13571,-1.62627,0.846396,1.07361,1.38456
2.19821,-1.54016,0.726442,2.28538,97.2084
2.17321,-1.57376,0.765826,1.84379,49.8446
2.36071,-1.24837,0.153106,1.18135,29.3235
2.11071,-1.64471,0.821873,1.54837,47.8378
2.38571,-1.21893,0.137816,1.29404,31.8531
2.14821,-1.61081,0.834468,1.184,1.99853
2.34821,-1.26569,0.191483,1.30412,45.2988
2.37321,-1.23545,0.146933,1.23225,30.0063
2.21071,-1.52427,0.737436,2.03849,30.5946
2.18571,-1.56504,0.795161,1.64406,11.9971
2.22321,-1.51692,0.760923,1.50178,5.46209
2.24821,-1.46431,0.663986,2.04019,39.0892
2.39821,-1.20843,0.149498,1.14952,29.2571
2.23571,-1.47733,0.628165,2.54921,124.5
2.26161,-1.44629,0.66555,2.04961,19.7111
2.29911,-1.36462,0.474491,2,62.9682
2.27411,-1.42145,0.61448,1.91642,28.6558
2.16161,-1.59807,0.8286,1.22263,1.95818
2.12411,-1.63579,0.838593,1.36906,21.7242
2.33661,-1.28198,0.215163,1.28311,51.6264
2.28661,-1.3838,0.492038,2.49254,77.7973
2.32411,-1.3071,0.275405,1.63995,67.4724
2.31161,-1.31613,0.228991,1.52936,55.1101
2.17411,-1.58092,0.814018,1.2724,2.40132
2.13661,-1.62517,0.84528,1.10907,1.56536
2.11161,-1.65017,0.85955,1.065,1.91377
2.19911,-1.54821,0.783647,1.42716,7.94342
2.14911,-1.61107,0.836489,1.16888,1.73221
2.36161,-1.25437,0.195469,1.31015,42.5189
2.38661,-1.21921,0.145786,1.10868,28.1561
2.21161,-1.52536,0.751323,1.69748,12.9622
2.34911,-1.26734,0.16984,1.34989,41.6078
2.18661,-1.55816,0.767737,1.89156,27.398
2.37411,-1.23455,0.158381,1.25611,35.0217
2.22411,-1.4932,0.618015,2.7807,153.833
2.24911,-1.45568,0.61143,2.62047,111.98
2.39911,-1.20712,0.148401,1.18801,32.3213
2.23661,-1.48343,0.674342,2.25736,50.7839
